Data,Time,Radiation,Temperature,Pressure,Humidity,Speed
11/18/2016 12:00:00 AM,15:15:18,180.59,59,30.39,48,7.87
11/18/2016 12:00:00 AM,15:10:18,409.89,60,30.39,43,3.37
11/18/2016 12:00:00 AM,15:05:21,643.81,60,30.39,32,3.37
11/18/2016 12:00:00 AM,15:00:17,604.56,60,30.39,37,3.37
11/18/2016 12:00:00 AM,14:55:18,645.61,60,30.39,38,2.25
11/18/2016 12:00:00 AM,14:50:20,658.01,61,30.39,29,4.5
11/18/2016 12:00:00 AM,14:45:17,666.51,61,30.39,40,7.87
11/18/2016 12:00:00 AM,14:40:20,681.9,62,30.4,27,9
11/18/2016 12:00:00 AM,14:35:18,695.44,62,30.39,28,1.12
11/18/2016 12:00:00 AM,14:30:18,706.94,62,30.39,31,5.62
11/18/2016 12:00:00 AM,14:25:17,716.84,62,30.39,23,5.62
11/18/2016 12:00:00 AM,14:20:17,735.01,61,30.39,24,4.5
11/18/2016 12:00:00 AM,14:15:21,747.7,62,30.4,22,2.25
11/18/2016 12:00:00 AM,14:10:18,758.82,62,30.4,22,6.75
11/18/2016 12:00:00 AM,14:05:17,771.17,63,30.4,28,4.5
11/18/2016 12:00:00 AM,14:00:18,673.07,63,30.4,24,7.87
11/18/2016 12:00:00 AM,13:55:17,793.33,63,30.4,25,6.75
11/18/2016 12:00:00 AM,13:50:21,796.79,63,30.4,21,4.5
11/18/2016 12:00:00 AM,13:45:18,818.15,63,30.4,26,5.62
11/18/2016 12:00:00 AM,13:40:18,840.59,62,30.4,27,6.75
11/18/2016 12:00:00 AM,13:35:17,717.11,62,30.41,27,7.87
11/18/2016 12:00:00 AM,13:30:17,897.41,62,30.41,27,4.5
11/18/2016 12:00:00 AM,13:25:17,656.02,62,30.41,23,1.12
11/18/2016 12:00:00 AM,13:20:42,814.12,62,30.41,27,6.75
11/18/2016 12:00:00 AM,13:15:18,844.53,62,30.41,25,3.37
11/18/2016 12:00:00 AM,13:10:18,879.01,62,30.41,29,2.25
11/18/2016 12:00:00 AM,13:05:18,887.64,62,30.41,29,11.25
11/18/2016 12:00:00 AM,13:00:17,906.19,62,30.41,32,6.75
11/18/2016 12:00:00 AM,12:55:17,817.57,61,30.41,27,4.5
11/18/2016 12:00:00 AM,12:50:21,909.87,61,30.42,35,6.75
11/18/2016 12:00:00 AM,12:45:17,903.57,61,30.42,36,9
11/18/2016 12:00:00 AM,12:40:20,895.89,61,30.42,43,10.12
11/18/2016 12:00:00 AM,12:35:18,899.54,61,30.41,37,2.25
11/18/2016 12:00:00 AM,12:30:18,903.16,61,30.41,38,3.37
11/18/2016 12:00:00 AM,12:25:17,901.52,60,30.41,35,5.62
11/18/2016 12:00:00 AM,12:20:20,906.65,59,30.41,56,5.62
11/18/2016 12:00:00 AM,12:15:17,906.73,58,30.41,73,5.62
11/18/2016 12:00:00 AM,12:10:18,899.19,58,30.42,81,5.62
11/18/2016 12:00:00 AM,12:05:19,899.42,57,30.41,79,5.62
11/18/2016 12:00:00 AM,12:00:20,896.55,56,30.42,80,3.37
11/18/2016 12:00:00 AM,11:55:19,895.41,56,30.42,81,6.75
11/18/2016 12:00:00 AM,11:50:21,894.92,55,30.42,87,4.5
11/18/2016 12:00:00 AM,11:45:17,908.25,54,30.42,91,3.37
11/18/2016 12:00:00 AM,11:40:21,375.35,54,30.43,92,9
11/18/2016 12:00:00 AM,11:35:20,856.08,54,30.43,95,7.87
11/18/2016 12:00:00 AM,11:30:17,665.49,54,30.43,95,6.75
11/18/2016 12:00:00 AM,11:25:17,645.82,54,30.43,95,7.87
11/18/2016 12:00:00 AM,11:20:21,310.63,54,30.43,93,9
11/18/2016 12:00:00 AM,11:15:21,1048.11,55,30.43,93,9
11/18/2016 12:00:00 AM,11:10:20,811.58,55,30.43,89,5.62
11/18/2016 12:00:00 AM,11:05:18,723.11,55,30.43,91,5.62
11/18/2016 12:00:00 AM,11:00:19,648.36,54,30.43,92,5.62
11/18/2016 12:00:00 AM,10:55:22,434.07,54,30.44,95,7.87
11/18/2016 12:00:00 AM,10:50:17,543.75,54,30.44,97,2.25
11/18/2016 12:00:00 AM,10:45:21,579.26,53,30.44,98,11.25
11/18/2016 12:00:00 AM,10:40:18,827.66,53,30.44,98,2.25
11/18/2016 12:00:00 AM,10:35:19,608.24,53,30.44,98,5.62
11/18/2016 12:00:00 AM,10:30:17,487.09,53,30.44,97,3.37
11/18/2016 12:00:00 AM,10:25:17,475.12,53,30.44,98,3.37
11/18/2016 12:00:00 AM,10:20:18,982.55,53,30.44,98,9
11/18/2016 12:00:00 AM,10:15:21,338.64,53,30.44,98,6.75
11/18/2016 12:00:00 AM,10:10:20,402.72,53,30.44,98,4.5
11/18/2016 12:00:00 AM,10:05:18,646.1,53,30.44,98,2.25
11/18/2016 12:00:00 AM,10:00:18,395.16,52,30.44,98,3.37
11/18/2016 12:00:00 AM,09:55:20,519.58,52,30.44,98,3.37
11/18/2016 12:00:00 AM,09:50:20,434.37,52,30.45,98,5.62
11/18/2016 12:00:00 AM,09:45:18,360.26,52,30.45,98,1.12
11/18/2016 12:00:00 AM,09:40:20,480.83,52,30.45,98,1.12
11/18/2016 12:00:00 AM,09:35:18,639,52,30.45,97,4.5
11/18/2016 12:00:00 AM,09:30:21,410.34,52,30.45,96,5.62
11/18/2016 12:00:00 AM,09:25:18,311.2,53,30.45,95,2.25
11/18/2016 12:00:00 AM,09:20:17,272.63,53,30.45,95,4.5
11/18/2016 12:00:00 AM,09:15:24,427.14,53,30.45,94,6.75
11/18/2016 12:00:00 AM,09:10:20,354.45,53,30.45,92,4.5
11/18/2016 12:00:00 AM,09:05:18,331.47,54,30.45,91,4.5
11/18/2016 12:00:00 AM,09:00:18,347.85,53,30.45,90,5.62
11/18/2016 12:00:00 AM,08:55:20,255.28,53,30.45,88,5.62
11/18/2016 12:00:00 AM,08:50:18,283.85,53,30.45,86,5.62
11/18/2016 12:00:00 AM,08:45:18,241.22,54,30.45,84,3.37
11/18/2016 12:00:00 AM,08:40:18,263.3,53,30.44,84,10.12
11/18/2016 12:00:00 AM,08:35:20,405.57,53,30.44,84,7.87
11/18/2016 12:00:00 AM,08:30:21,479.41,52,30.45,85,3.37
11/18/2016 12:00:00 AM,08:25:19,286.73,52,30.45,84,5.62
11/18/2016 12:00:00 AM,08:20:20,197.14,52,30.45,83,10.12
11/18/2016 12:00:00 AM,08:15:21,189.46,52,30.45,81,7.87
11/18/2016 12:00:00 AM,08:10:20,146.64,52,30.44,79,5.62
11/18/2016 12:00:00 AM,08:05:18,162.99,52,30.44,77,10.12
11/18/2016 12:00:00 AM,08:00:18,165.26,51,30.44,77,10.12
11/18/2016 12:00:00 AM,07:55:19,311.11,51,30.44,74,5.62
11/18/2016 12:00:00 AM,07:50:20,272.47,49,30.44,77,5.62
11/18/2016 12:00:00 AM,07:45:21,91.02,48,30.44,69,9
11/18/2016 12:00:00 AM,07:40:18,26.39,48,30.43,68,4.5
11/18/2016 12:00:00 AM,07:35:20,22.51,48,30.43,71,7.87
11/18/2016 12:00:00 AM,07:30:19,21.79,47,30.44,65,5.62
11/18/2016 12:00:00 AM,07:25:21,21.05,47,30.44,66,2.25
11/18/2016 12:00:00 AM,07:20:20,20.3,47,30.43,60,4.5
11/18/2016 12:00:00 AM,07:15:21,19.37,47,30.43,59,7.87
11/18/2016 12:00:00 AM,07:10:18,18.47,46,30.43,53,2.25
11/18/2016 12:00:00 AM,07:05:19,17.43,46,30.43,56,10.12
11/18/2016 12:00:00 AM,07:00:17,16.23,46,30.43,55,7.87
11/18/2016 12:00:00 AM,06:55:21,14.8,46,30.43,59,6.75
11/18/2016 12:00:00 AM,06:50:18,13.3,46,30.43,60,6.75
11/18/2016 12:00:00 AM,06:45:21,11.46,46,30.43,63,9
11/18/2016 12:00:00 AM,06:40:20,9.52,46,30.43,58,6.75
11/18/2016 12:00:00 AM,06:35:18,7.43,46,30.43,52,9
11/18/2016 12:00:00 AM,06:30:22,5.33,46,30.43,49,11.25
11/18/2016 12:00:00 AM,06:25:23,3.29,46,30.43,45,9
11/18/2016 12:00:00 AM,06:20:20,1.89,45,30.43,44,10.12
11/18/2016 12:00:00 AM,06:15:17,1.21,45,30.42,45,9
11/18/2016 12:00:00 AM,06:10:18,1.19,45,30.42,46,11.25
11/18/2016 12:00:00 AM,06:05:21,1.21,45,30.42,46,9
11/18/2016 12:00:00 AM,06:00:17,1.22,45,30.42,46,7.87
11/18/2016 12:00:00 AM,05:55:22,1.21,46,30.42,46,11.25
11/18/2016 12:00:00 AM,05:50:18,1.23,46,30.42,46,9
11/18/2016 12:00:00 AM,05:45:21,1.22,46,30.42,45,7.87
11/18/2016 12:00:00 AM,05:40:18,1.2,46,30.42,43,7.87
11/18/2016 12:00:00 AM,05:35:17,1.21,46,30.42,39,7.87
11/18/2016 12:00:00 AM,05:30:17,1.19,46,30.42,31,7.87
11/18/2016 12:00:00 AM,05:25:20,1.21,46,30.42,31,9
11/18/2016 12:00:00 AM,05:20:18,1.19,46,30.42,29,7.87
11/18/2016 12:00:00 AM,05:15:18,1.19,46,30.42,28,6.75
11/18/2016 12:00:00 AM,05:10:18,1.22,46,30.42,27,6.75
11/18/2016 12:00:00 AM,05:05:18,1.21,46,30.42,28,9
11/18/2016 12:00:00 AM,05:00:21,1.2,46,30.42,30,10.12
11/18/2016 12:00:00 AM,04:55:19,1.24,46,30.42,29,9
11/18/2016 12:00:00 AM,04:50:17,1.2,47,30.42,30,7.87
11/18/2016 12:00:00 AM,04:45:18,1.14,47,30.42,28,5.62
11/18/2016 12:00:00 AM,04:40:18,1.2,47,30.42,30,6.75
11/18/2016 12:00:00 AM,04:35:21,1.22,47,30.42,29,7.87
11/18/2016 12:00:00 AM,04:30:21,1.24,47,30.42,29,12.37
11/18/2016 12:00:00 AM,04:25:17,1.15,47,30.42,31,6.75
11/18/2016 12:00:00 AM,04:20:17,1.24,47,30.42,31,7.87
11/18/2016 12:00:00 AM,04:15:24,1.22,47,30.42,32,12.37
11/18/2016 12:00:00 AM,04:10:19,1.22,47,30.42,32,5.62
11/18/2016 12:00:00 AM,04:05:18,1.17,47,30.42,33,11.25
11/18/2016 12:00:00 AM,04:00:17,1.2,47,30.42,33,10.12
11/18/2016 12:00:00 AM,03:55:21,1.25,47,30.42,33,9
11/18/2016 12:00:00 AM,03:50:19,1.23,47,30.42,32,10.12
11/18/2016 12:00:00 AM,03:45:18,1.22,47,30.42,31,9
11/18/2016 12:00:00 AM,03:40:20,1.21,47,30.42,30,6.75
11/18/2016 12:00:00 AM,03:35:17,1.21,47,30.42,29,5.62
11/18/2016 12:00:00 AM,03:30:18,1.24,47,30.42,28,9
11/18/2016 12:00:00 AM,03:25:18,1.23,47,30.42,27,9
11/18/2016 12:00:00 AM,03:20:19,1.21,47,30.42,26,10.12
11/18/2016 12:00:00 AM,03:15:17,1.2,47,30.42,25,12.37
11/18/2016 12:00:00 AM,03:10:17,1.2,47,30.42,25,6.75
11/18/2016 12:00:00 AM,03:05:19,1.2,47,30.42,25,6.75
11/18/2016 12:00:00 AM,03:00:20,1.2,47,30.42,24,10.12
11/18/2016 12:00:00 AM,02:55:21,1.19,47,30.42,24,10.12
11/18/2016 12:00:00 AM,02:50:21,1.2,47,30.42,24,5.62
11/18/2016 12:00:00 AM,02:45:17,1.21,46,30.42,25,9
11/18/2016 12:00:00 AM,02:40:18,1.21,47,30.42,25,9
11/18/2016 12:00:00 AM,02:35:20,1.23,47,30.42,25,6.75
11/18/2016 12:00:00 AM,02:30:17,1.26,47,30.43,26,6.75
11/18/2016 12:00:00 AM,02:25:20,1.2,47,30.43,26,7.87
11/18/2016 12:00:00 AM,02:20:18,1.25,47,30.43,26,10.12
11/18/2016 12:00:00 AM,02:15:17,1.18,47,30.43,25,5.62
11/18/2016 12:00:00 AM,02:10:17,1.26,47,30.43,26,10.12
11/18/2016 12:00:00 AM,02:05:21,1.2,47,30.43,27,6.75
11/18/2016 12:00:00 AM,02:00:20,1.21,47,30.43,26,7.87
11/18/2016 12:00:00 AM,01:55:17,1.21,47,30.43,27,4.5
11/18/2016 12:00:00 AM,01:50:19,1.25,47,30.43,28,6.75
11/18/2016 12:00:00 AM,01:45:21,1.18,47,30.43,27,6.75
11/18/2016 12:00:00 AM,01:40:20,1.22,48,30.43,27,7.87
11/18/2016 12:00:00 AM,01:35:17,1.22,48,30.43,27,7.87
11/18/2016 12:00:00 AM,01:30:18,1.24,48,30.43,27,9
11/18/2016 12:00:00 AM,01:25:20,1.24,48,30.43,27,7.87
11/18/2016 12:00:00 AM,01:20:21,1.21,48,30.44,29,5.62
11/18/2016 12:00:00 AM,01:15:19,1.21,48,30.44,27,6.75
11/18/2016 12:00:00 AM,01:10:20,1.18,48,30.43,26,7.87
11/18/2016 12:00:00 AM,01:05:24,1.21,48,30.43,26,7.87
11/18/2016 12:00:00 AM,01:00:21,1.21,48,30.43,25,6.75
11/18/2016 12:00:00 AM,00:55:17,1.18,48,30.43,24,9
11/18/2016 12:00:00 AM,00:50:18,1.22,47,30.43,24,7.87
11/18/2016 12:00:00 AM,00:45:21,1.22,47,30.44,23,10.12
11/18/2016 12:00:00 AM,00:40:20,1.21,47,30.44,22,5.62
11/18/2016 12:00:00 AM,00:35:20,1.22,47,30.44,23,7.87
11/18/2016 12:00:00 AM,00:30:18,1.22,48,30.44,23,9
11/18/2016 12:00:00 AM,00:25:23,1.22,48,30.44,22,7.87
11/18/2016 12:00:00 AM,00:20:18,1.21,48,30.44,22,6.75
11/18/2016 12:00:00 AM,00:15:21,1.22,48,30.44,22,10.12
11/18/2016 12:00:00 AM,00:10:18,1.19,48,30.44,22,5.62
11/18/2016 12:00:00 AM,00:05:19,1.21,48,30.45,22,9
11/18/2016 12:00:00 AM,00:00:17,1.21,48,30.45,23,7.87
11/17/2016 12:00:00 AM,23:55:19,1.19,48,30.45,23,7.87
11/17/2016 12:00:00 AM,23:50:25,1.21,48,30.45,22,5.62
11/17/2016 12:00:00 AM,23:45:18,1.2,49,30.45,22,7.87
11/17/2016 12:00:00 AM,23:40:18,1.2,49,30.45,21,5.62
11/17/2016 12:00:00 AM,23:35:18,1.22,49,30.45,22,6.75
11/17/2016 12:00:00 AM,23:30:21,1.21,49,30.45,21,5.62
11/17/2016 12:00:00 AM,23:25:21,1.22,49,30.45,22,6.75
11/17/2016 12:00:00 AM,23:20:17,1.21,49,30.45,21,10.12
11/17/2016 12:00:00 AM,23:15:21,1.21,49,30.45,21,6.75
11/17/2016 12:00:00 AM,23:10:18,1.2,49,30.45,22,6.75
11/17/2016 12:00:00 AM,23:05:18,1.2,49,30.45,22,10.12
11/17/2016 12:00:00 AM,23:00:21,1.2,49,30.45,21,11.25
11/17/2016 12:00:00 AM,22:55:18,1.23,49,30.45,21,9
11/17/2016 12:00:00 AM,22:50:21,1.2,49,30.45,21,9
11/17/2016 12:00:00 AM,22:45:22,1.22,49,30.45,21,10.12
11/17/2016 12:00:00 AM,22:40:21,1.24,49,30.45,21,5.62
11/17/2016 12:00:00 AM,22:35:17,1.19,49,30.45,21,4.5
11/17/2016 12:00:00 AM,22:30:18,1.22,49,30.45,21,12.37
11/17/2016 12:00:00 AM,22:25:21,1.21,49,30.45,21,5.62
11/17/2016 12:00:00 AM,22:20:21,1.25,49,30.45,21,11.25
11/17/2016 12:00:00 AM,22:15:22,1.23,50,30.45,21,7.87
11/17/2016 12:00:00 AM,22:10:19,1.19,50,30.45,21,10.12
11/17/2016 12:00:00 AM,22:05:18,1.23,50,30.45,21,5.62
11/17/2016 12:00:00 AM,22:00:17,1.19,50,30.45,21,6.75
11/17/2016 12:00:00 AM,21:55:18,1.22,50,30.45,21,10.12
11/17/2016 12:00:00 AM,21:50:21,1.25,50,30.45,21,10.12
11/17/2016 12:00:00 AM,21:45:21,1.24,50,30.45,21,10.12
11/17/2016 12:00:00 AM,21:40:17,1.22,50,30.45,22,10.12
11/17/2016 12:00:00 AM,21:35:18,1.22,50,30.45,22,10.12
11/17/2016 12:00:00 AM,21:30:19,1.21,50,30.45,21,6.75
11/17/2016 12:00:00 AM,21:25:21,1.19,50,30.45,21,6.75
11/17/2016 12:00:00 AM,21:20:17,1.21,50,30.45,21,10.12
11/17/2016 12:00:00 AM,21:15:17,1.2,50,30.45,21,10.12
11/17/2016 12:00:00 AM,21:10:18,1.23,50,30.45,21,9
11/17/2016 12:00:00 AM,21:05:21,1.23,50,30.45,21,7.87
11/17/2016 12:00:00 AM,21:00:18,1.22,50,30.45,21,10.12
11/17/2016 12:00:00 AM,20:55:19,1.21,50,30.45,21,5.62
11/17/2016 12:00:00 AM,20:50:19,1.23,50,30.45,21,7.87
11/17/2016 12:00:00 AM,20:45:17,1.22,50,30.45,22,6.75
11/17/2016 12:00:00 AM,20:40:18,1.26,50,30.45,21,6.75
11/17/2016 12:00:00 AM,20:35:21,1.24,50,30.45,22,7.87
11/17/2016 12:00:00 AM,20:30:18,1.21,50,30.45,21,9
11/17/2016 12:00:00 AM,20:25:20,1.23,50,30.45,21,10.12
11/17/2016 12:00:00 AM,20:20:21,1.22,50,30.45,21,9
11/17/2016 12:00:00 AM,20:15:18,1.24,51,30.45,21,9
11/17/2016 12:00:00 AM,20:10:20,1.21,51,30.45,21,9
11/17/2016 12:00:00 AM,20:05:21,1.22,51,30.45,21,6.75
11/17/2016 12:00:00 AM,20:00:19,1.21,51,30.44,21,5.62
11/17/2016 12:00:00 AM,19:55:18,1.22,51,30.44,21,10.12
11/17/2016 12:00:00 AM,19:50:17,1.22,51,30.44,21,6.75
11/17/2016 12:00:00 AM,19:45:21,1.23,51,30.44,21,6.75
11/17/2016 12:00:00 AM,19:40:21,1.23,51,30.44,21,9
11/17/2016 12:00:00 AM,19:35:18,1.22,51,30.44,21,9
11/17/2016 12:00:00 AM,19:30:19,1.24,51,30.44,20,6.75
11/17/2016 12:00:00 AM,19:25:19,1.21,51,30.44,20,9
11/17/2016 12:00:00 AM,19:20:18,1.22,51,30.43,21,6.75
11/17/2016 12:00:00 AM,19:15:18,1.21,52,30.43,21,6.75
11/17/2016 12:00:00 AM,19:10:18,1.22,52,30.43,20,5.62
11/17/2016 12:00:00 AM,19:05:20,1.23,52,30.43,20,3.37
11/17/2016 12:00:00 AM,19:00:18,1.24,52,30.43,20,7.87
11/17/2016 12:00:00 AM,18:55:19,1.3,52,30.43,20,7.87
11/17/2016 12:00:00 AM,18:50:17,1.27,53,30.43,20,6.75
11/17/2016 12:00:00 AM,18:45:17,1.25,53,30.42,19,6.75
11/17/2016 12:00:00 AM,18:40:18,1.23,53,30.42,19,9
11/17/2016 12:00:00 AM,18:35:20,1.23,53,30.42,19,6.75
11/17/2016 12:00:00 AM,18:30:18,1.23,53,30.42,19,4.5
11/17/2016 12:00:00 AM,18:25:20,1.21,54,30.42,19,10.12
11/17/2016 12:00:00 AM,18:20:18,1.19,54,30.42,19,4.5
11/17/2016 12:00:00 AM,18:15:18,1.24,54,30.42,19,3.37
11/17/2016 12:00:00 AM,18:10:17,1.2,54,30.41,19,5.62
11/17/2016 12:00:00 AM,18:05:21,1.2,54,30.41,18,4.5
11/17/2016 12:00:00 AM,18:00:18,1.24,55,30.41,18,4.5
11/17/2016 12:00:00 AM,17:55:20,1.88,55,30.41,19,11.25
11/17/2016 12:00:00 AM,17:50:22,7.99,55,30.42,19,2.25
11/17/2016 12:00:00 AM,17:45:17,4.38,56,30.41,19,2.25
11/17/2016 12:00:00 AM,17:40:24,6.4,56,30.41,18,5.62
11/17/2016 12:00:00 AM,17:35:21,15.01,56,30.41,22,3.37
11/17/2016 12:00:00 AM,17:30:19,25.84,56,30.41,24,1.12
11/17/2016 12:00:00 AM,17:25:18,42.17,57,30.41,24,6.75
11/17/2016 12:00:00 AM,17:20:21,39.94,57,30.41,22,5.62
11/17/2016 12:00:00 AM,17:15:19,45.45,58,30.41,18,3.37
11/17/2016 12:00:00 AM,17:10:17,54.99,58,30.4,19,3.37
11/17/2016 12:00:00 AM,17:05:22,75.46,58,30.4,19,3.37
11/17/2016 12:00:00 AM,17:00:17,98.56,58,30.4,24,7.87
11/17/2016 12:00:00 AM,16:55:18,117.13,58,30.4,27,2.25
11/17/2016 12:00:00 AM,16:50:19,208.71,58,30.4,31,4.5
11/17/2016 12:00:00 AM,16:45:17,129.69,58,30.4,31,5.62
11/17/2016 12:00:00 AM,16:40:21,182.97,58,30.4,32,7.87
11/17/2016 12:00:00 AM,16:35:18,141.22,59,30.4,31,4.5
11/17/2016 12:00:00 AM,16:30:17,191.26,59,30.4,27,10.12
11/17/2016 12:00:00 AM,16:25:21,362.8,59,30.4,24,5.62
11/17/2016 12:00:00 AM,16:20:18,379.67,59,30.4,29,4.5
11/17/2016 12:00:00 AM,16:15:18,282.85,59,30.4,32,5.62
11/17/2016 12:00:00 AM,16:10:21,398.47,59,30.4,32,5.62
11/17/2016 12:00:00 AM,16:05:19,409.1,58,30.4,36,6.75
11/17/2016 12:00:00 AM,16:00:18,435.02,58,30.4,36,6.75
11/17/2016 12:00:00 AM,15:55:17,184.34,58,30.4,40,11.25
11/17/2016 12:00:00 AM,15:50:17,326.45,58,30.4,39,3.37
11/17/2016 12:00:00 AM,15:45:18,145.36,59,30.4,43,10.12
11/17/2016 12:00:00 AM,15:40:19,410.68,59,30.4,38,6.75
11/17/2016 12:00:00 AM,15:35:20,301.7,59,30.4,40,7.87
11/17/2016 12:00:00 AM,15:30:18,260,59,30.4,44,2.25
11/17/2016 12:00:00 AM,15:25:18,401.86,59,30.4,42,2.25
11/17/2016 12:00:00 AM,15:20:19,504.03,59,30.4,45,6.75
11/17/2016 12:00:00 AM,15:15:20,413.27,59,30.4,43,5.62
11/17/2016 12:00:00 AM,15:10:20,433.19,59,30.41,44,10.12
11/17/2016 12:00:00 AM,15:05:20,456.62,60,30.41,47,3.37
11/17/2016 12:00:00 AM,15:00:18,546.8,60,30.41,39,11.25
11/17/2016 12:00:00 AM,14:55:19,644.77,60,30.41,33,7.87
11/17/2016 12:00:00 AM,14:50:18,663.61,60,30.41,33,3.37
11/17/2016 12:00:00 AM,14:45:18,384.92,60,30.41,36,10.12
11/17/2016 12:00:00 AM,14:40:20,452.09,61,30.41,30,5.62
11/17/2016 12:00:00 AM,14:35:17,700.73,61,30.41,33,5.62
11/17/2016 12:00:00 AM,14:30:21,706.07,60,30.41,38,9
11/17/2016 12:00:00 AM,14:25:19,718.4,60,30.41,35,9
11/17/2016 12:00:00 AM,14:20:20,730.47,60,30.41,35,3.37
11/17/2016 12:00:00 AM,14:15:17,742.91,61,30.41,36,5.62
11/17/2016 12:00:00 AM,14:10:18,755.7,61,30.41,30,4.5
11/17/2016 12:00:00 AM,14:05:24,769.39,61,30.41,33,3.37
11/17/2016 12:00:00 AM,14:00:18,779.36,61,30.41,31,9
11/17/2016 12:00:00 AM,13:55:18,791.21,61,30.41,27,10.12
11/17/2016 12:00:00 AM,13:50:22,802.56,61,30.41,28,11.25
11/17/2016 12:00:00 AM,13:45:18,810.72,61,30.41,29,11.25
11/17/2016 12:00:00 AM,13:40:21,820.19,61,30.41,31,5.62
11/17/2016 12:00:00 AM,13:35:17,830.54,61,30.42,28,5.62
11/17/2016 12:00:00 AM,13:30:21,838.9,61,30.42,28,5.62
11/17/2016 12:00:00 AM,13:25:17,846.61,62,30.42,26,13.5
11/17/2016 12:00:00 AM,13:20:17,856.34,62,30.42,25,9
11/17/2016 12:00:00 AM,13:15:17,862.66,61,30.42,25,7.87
11/17/2016 12:00:00 AM,13:10:18,870.22,61,30.42,25,15.75
11/17/2016 12:00:00 AM,13:05:20,877.55,61,30.42,27,5.62
11/17/2016 12:00:00 AM,13:00:18,885.28,61,30.42,29,12.37
11/17/2016 12:00:00 AM,12:55:20,886.25,61,30.42,32,11.25
11/17/2016 12:00:00 AM,12:50:18,889.58,61,30.43,33,13.5
11/17/2016 12:00:00 AM,12:45:17,894.9,61,30.43,29,4.5
11/17/2016 12:00:00 AM,12:40:18,899.59,61,30.43,27,13.5
11/17/2016 12:00:00 AM,12:35:20,902.23,61,30.43,28,6.75
11/17/2016 12:00:00 AM,12:30:17,906.21,61,30.43,27,7.87
11/17/2016 12:00:00 AM,12:25:17,908.22,61,30.43,27,3.37
11/17/2016 12:00:00 AM,12:20:19,908.85,61,30.43,28,13.5
11/17/2016 12:00:00 AM,12:15:20,909.59,60,30.43,26,13.5
11/17/2016 12:00:00 AM,12:10:17,910,60,30.44,28,9
11/17/2016 12:00:00 AM,12:05:17,909.06,61,30.44,29,13.5
11/17/2016 12:00:00 AM,12:00:20,907.3,60,30.44,30,4.5
11/17/2016 12:00:00 AM,11:55:23,906.24,60,30.44,31,3.37
11/17/2016 12:00:00 AM,11:50:17,906.82,59,30.44,30,4.5
11/17/2016 12:00:00 AM,11:45:17,902.24,59,30.44,31,10.12
11/17/2016 12:00:00 AM,11:40:18,907.74,59,30.45,30,9
11/17/2016 12:00:00 AM,11:35:18,899.81,59,30.45,28,12.37
11/17/2016 12:00:00 AM,11:30:18,901.66,59,30.45,28,13.5
11/17/2016 12:00:00 AM,11:25:19,936.01,59,30.45,26,9
11/17/2016 12:00:00 AM,11:20:18,364.28,59,30.45,24,9
11/17/2016 12:00:00 AM,11:15:18,359.47,60,30.45,24,11.25
11/17/2016 12:00:00 AM,11:10:24,881.1,60,30.45,22,6.75
11/17/2016 12:00:00 AM,11:05:20,910.28,60,30.46,23,15.75
11/17/2016 12:00:00 AM,11:00:17,893.05,61,30.46,21,9
11/17/2016 12:00:00 AM,10:55:22,865.58,62,30.45,21,5.62
11/17/2016 12:00:00 AM,10:50:20,863.68,62,30.45,22,3.37
11/17/2016 12:00:00 AM,10:45:17,846.02,61,30.45,22,10.12
11/17/2016 12:00:00 AM,10:40:17,850.56,60,30.45,21,5.62
11/17/2016 12:00:00 AM,10:35:20,643.95,60,30.46,21,1.12
11/17/2016 12:00:00 AM,10:30:17,376.85,60,30.46,20,6.75
11/17/2016 12:00:00 AM,10:25:17,883.37,60,30.46,20,6.75
11/17/2016 12:00:00 AM,10:20:17,862.97,59,30.46,21,3.37
11/17/2016 12:00:00 AM,10:15:18,633.64,59,30.46,20,5.62
11/17/2016 12:00:00 AM,10:10:20,783.55,59,30.46,21,5.62
11/17/2016 12:00:00 AM,10:05:17,761.93,58,30.46,21,6.75
11/17/2016 12:00:00 AM,10:00:33,746.9,58,30.47,22,5.62
11/17/2016 12:00:00 AM,09:55:02,735.29,58,30.47,22,7.87
11/17/2016 12:00:00 AM,09:50:02,734.2,57,30.47,23,6.75
11/17/2016 12:00:00 AM,09:45:02,653.88,57,30.46,25,9
11/17/2016 12:00:00 AM,09:40:01,214.23,58,30.46,24,3.37
11/17/2016 12:00:00 AM,09:35:04,393.84,58,30.47,25,9
11/17/2016 12:00:00 AM,09:30:03,725.89,58,30.47,24,5.62
11/17/2016 12:00:00 AM,09:25:03,643.6,58,30.47,23,5.62
11/17/2016 12:00:00 AM,09:20:03,653.11,58,30.46,23,7.87
11/17/2016 12:00:00 AM,09:15:03,622.58,58,30.46,23,7.87
11/17/2016 12:00:00 AM,09:10:06,602.81,58,30.46,24,7.87
11/17/2016 12:00:00 AM,09:05:17,585.31,58,30.46,25,5.62
11/17/2016 12:00:00 AM,09:00:04,565.83,59,30.46,24,5.62
11/17/2016 12:00:00 AM,08:55:21,549.52,59,30.46,25,10.12
11/17/2016 12:00:00 AM,08:50:02,530.36,58,30.46,24,2.25
11/17/2016 12:00:00 AM,08:45:03,512.25,58,30.46,24,3.37
11/17/2016 12:00:00 AM,08:40:05,494.5,58,30.46,24,11.25
11/17/2016 12:00:00 AM,08:35:03,477.59,59,30.46,23,10.12
11/17/2016 12:00:00 AM,08:30:01,459.1,60,30.45,21,6.75
